date,team,pts,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,ortg,drtg,pace,ts,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
2024-04-14,Utah Jazz,112.1,40.63,88.67,0.46,12.43,35.83,0.34,18.4,21.67,0.86,11.4,32.0,43.4,25.37,6.47,5.0,15.27,17.13,113.6,123.51,98.77,0.57,62.62,6.5,9.49,0.53,13.45,26.47,0.21
2014-10-29,Washington Wizards,95.0,36.0,75.0,0.48,6.0,19.0,0.32,17.0,24.0,0.71,7.0,29.0,36.0,20.0,7.0,2.0,14.0,20.0,104.3,117.5,91.1,0.56,55.6,7.7,3.8,0.52,14.1,17.9,0.23
2014-10-30,Washington Wizards,95.0,36.0,75.0,0.48,6.0,19.0,0.32,17.0,24.0,0.71,7.0,29.0,36.0,20.0,7.0,2.0,14.0,20.0,104.3,117.5,91.1,0.56,55.6,7.7,3.8,0.52,14.1,17.9,0.23
2014-11-01,Washington Wizards,100.0,37.5,77.5,0.48,6.5,16.0,0.43,18.5,25.0,0.74,6.5,30.0,36.5,21.0,8.5,1.0,13.0,22.5,107.0,109.95,93.4,0.56,56.0,9.1,1.9,0.53,12.85,17.3,0.24
2014-11-04,Washington Wizards,102.67,38.33,76.0,0.51,5.67,15.0,0.39,20.33,27.67,0.73,6.33,29.33,35.67,23.33,11.67,2.33,15.0,22.0,107.63,105.9,95.3,0.58,60.67,12.13,4.13,0.54,14.5,17.8,0.27
2014-11-05,Washington Wizards,101.5,38.5,77.0,0.5,6.25,15.75,0.4,18.25,25.5,0.71,7.25,29.75,37.0,24.0,10.75,2.75,14.25,22.75,108.42,102.9,93.58,0.58,62.18,11.35,4.62,0.54,13.88,19.92,0.24
2014-11-07,Washington Wizards,100.4,37.6,79.8,0.48,6.4,16.0,0.4,18.8,25.0,0.75,7.2,31.0,38.2,24.0,10.0,3.6,13.8,22.6,105.54,100.74,93.36,0.56,63.86,10.46,5.92,0.52,13.22,18.74,0.24
2014-11-08,Washington Wizards,97.67,36.33,80.33,0.46,5.83,16.5,0.36,19.17,26.17,0.73,8.67,31.5,40.17,23.17,9.5,3.83,13.67,23.67,102.95,102.33,93.37,0.53,63.77,9.97,6.37,0.49,12.98,20.47,0.24
2014-11-12,Washington Wizards,97.57,36.71,80.43,0.46,5.29,15.71,0.34,18.86,25.71,0.73,9.29,32.14,41.43,23.14,9.29,3.86,13.71,23.86,103.06,101.46,93.39,0.53,63.09,9.77,6.53,0.49,13.03,21.86,0.24
2014-11-15,Washington Wizards,98.75,37.12,80.75,0.46,5.0,15.12,0.33,19.5,26.62,0.73,9.5,32.5,42.0,23.62,9.38,4.12,13.38,23.62,104.14,102.21,93.69,0.54,63.64,9.85,6.99,0.49,12.66,22.32,0.24
2014-11-19,Washington Wizards,98.67,37.67,81.11,0.47,4.78,14.56,0.33,18.56,25.44,0.73,9.44,32.33,41.78,24.44,8.89,4.56,13.22,22.78,104.49,102.18,93.42,0.54,64.77,9.37,7.67,0.5,12.54,22.34,0.23
2014-11-21,Washington Wizards,99.0,37.6,81.4,0.46,5.3,15.3,0.34,18.5,25.0,0.74,9.4,32.4,41.8,24.5,8.8,4.4,13.3,23.2,104.8,103.04,93.56,0.54,65.05,9.27,7.46,0.5,12.6,22.2,0.23
2014-11-22,Washington Wizards,98.27,37.91,81.64,0.47,5.18,14.82,0.34,17.27,23.55,0.72,9.45,32.64,42.09,24.45,8.91,4.45,13.64,23.0,104.15,101.28,93.53,0.54,64.45,9.4,7.73,0.5,12.93,22.35,0.21
2014-11-25,Washington Wizards,99.33,38.33,82.58,0.47,5.42,15.08,0.35,17.25,23.42,0.73,10.33,32.67,43.0,24.67,8.75,4.58,13.92,23.08,104.92,101.35,93.89,0.54,64.32,9.21,7.81,0.5,13.03,23.96,0.21
2014-11-26,Washington Wizards,99.54,38.15,82.69,0.46,5.69,15.46,0.36,17.54,23.85,0.73,10.77,32.54,43.31,24.69,8.23,4.46,14.38,23.23,104.98,102.0,94.09,0.54,64.71,8.66,7.59,0.5,13.35,24.73,0.21
2014-11-29,Washington Wizards,98.64,37.79,81.86,0.46,5.64,15.29,0.36,17.43,23.71,0.73,10.5,31.57,42.07,24.64,8.0,4.5,14.64,23.57,104.47,103.8,93.72,0.54,65.28,8.44,7.71,0.5,13.69,24.53,0.21
2014-12-01,Washington Wizards,97.6,37.6,81.47,0.46,5.6,15.07,0.37,16.8,22.93,0.72,10.6,31.73,42.33,24.4,8.07,4.8,14.6,23.2,104.05,103.18,93.11,0.53,64.93,8.59,8.14,0.5,13.76,24.85,0.21
2014-12-03,Washington Wizards,98.19,37.69,80.88,0.47,5.88,15.31,0.38,16.94,23.0,0.73,10.38,31.94,42.31,24.69,8.0,4.69,14.56,23.19,105.14,102.83,92.8,0.54,65.52,8.54,8.01,0.5,13.81,24.62,0.21
2014-12-05,Washington Wizards,98.94,38.12,81.59,0.47,5.88,15.53,0.37,16.82,22.76,0.73,10.47,32.47,42.94,25.18,7.88,4.59,14.35,22.71,105.66,102.52,93.06,0.54,65.98,8.41,7.85,0.51,13.57,24.71,0.21
2014-12-07,Washington Wizards,100.06,38.5,81.78,0.47,5.94,15.78,0.37,17.11,23.0,0.74,10.67,32.78,43.44,25.72,8.11,4.94,14.44,22.56,106.46,101.81,93.41,0.55,66.63,8.61,8.43,0.51,13.61,25.28,0.21
2014-12-08,Washington Wizards,99.68,38.26,82.37,0.47,6.21,16.37,0.37,16.95,22.89,0.73,10.95,32.95,43.89,25.47,7.95,5.11,14.68,22.42,105.62,101.62,93.9,0.54,66.38,8.42,8.58,0.5,13.72,25.45,0.21
2014-12-10,Washington Wizards,101.35,38.8,82.95,0.47,6.25,16.35,0.38,17.5,23.45,0.74,10.95,33.2,44.15,25.8,8.05,5.0,15.1,22.6,106.02,102.18,94.05,0.54,66.32,8.42,8.35,0.51,13.9,25.46,0.21
2014-12-12,Washington Wizards,100.86,38.9,82.86,0.47,6.19,16.14,0.38,16.86,22.76,0.72,10.81,33.19,44.0,25.81,7.9,5.0,14.86,22.14,105.95,102.19,93.71,0.54,66.19,8.3,8.29,0.51,13.74,25.22,0.2
2014-12-14,Washington Wizards,101.0,38.91,82.73,0.47,6.32,16.14,0.39,16.86,22.68,0.73,10.73,32.95,43.68,25.91,8.0,5.05,14.91,22.27,106.26,102.27,93.64,0.55,66.44,8.41,8.41,0.51,13.8,25.28,0.2
2014-12-16,Washington Wizards,100.65,39.0,82.78,0.47,6.22,16.0,0.38,16.43,22.22,0.72,10.7,32.87,43.57,25.65,8.13,5.22,14.91,22.22,106.02,101.77,93.59,0.54,65.67,8.56,8.69,0.51,13.83,25.2,0.2
2014-12-19,Washington Wizards,101.0,39.17,82.92,0.47,6.38,16.04,0.39,16.29,22.04,0.72,10.67,33.0,43.67,25.79,8.08,5.33,14.71,22.33,106.5,101.8,93.55,0.55,65.75,8.52,8.78,0.51,13.65,25.19,0.2
2014-12-21,Washington Wizards,101.16,39.16,82.76,0.47,6.24,15.96,0.38,16.6,22.48,0.72,10.76,32.6,43.36,25.72,8.0,5.24,14.48,22.12,106.91,102.31,93.41,0.55,65.58,8.45,8.65,0.51,13.46,25.42,0.2
2014-12-23,Washington Wizards,100.81,38.96,82.77,0.47,6.12,15.88,0.38,16.77,22.73,0.72,10.92,32.38,43.31,25.15,8.12,5.19,14.42,22.15,106.65,102.73,93.35,0.54,64.3,8.58,8.57,0.51,13.4,25.65,0.2
2014-12-25,Washington Wizards,100.44,38.93,83.0,0.47,6.07,15.63,0.38,16.52,22.48,0.72,10.78,32.44,43.22,25.0,8.07,5.19,14.19,21.96,106.19,102.72,93.47,0.54,63.97,8.53,8.53,0.51,13.19,25.2,0.2
2014-12-27,Washington Wizards,100.5,39.11,83.11,0.47,6.11,15.64,0.39,16.18,22.04,0.72,10.86,32.43,43.29,25.0,7.93,5.11,14.04,21.89,106.52,102.74,93.29,0.54,63.71,8.39,8.41,0.51,13.08,25.38,0.2
2014-12-29,Washington Wizards,100.52,39.31,83.34,0.47,6.07,15.55,0.39,15.83,21.62,0.71,10.79,32.66,43.45,25.1,8.03,5.07,14.17,21.97,106.37,102.25,93.49,0.54,63.66,8.48,8.37,0.51,13.18,25.34,0.19
2014-12-30,Washington Wizards,100.63,39.17,83.0,0.47,6.13,15.63,0.39,16.17,21.83,0.72,10.63,32.53,43.17,24.97,8.13,5.03,14.4,21.93,106.32,102.3,93.68,0.54,63.54,8.57,8.32,0.51,13.4,25.13,0.2
2015-01-02,Washington Wizards,100.37,39.07,82.97,0.47,6.07,15.4,0.39,16.17,21.93,0.72,10.73,32.83,43.57,25.03,8.07,5.07,14.7,22.13,105.82,102.29,93.89,0.54,63.91,8.48,8.35,0.51,13.63,25.34,0.2
2015-01-03,Washington Wizards,100.27,39.07,83.1,0.47,6.2,15.67,0.39,15.93,21.57,0.72,10.8,32.83,43.63,25.2,7.83,5.1,14.8,21.93,105.76,102.72,93.85,0.54,64.33,8.24,8.4,0.51,13.72,25.45,0.19
2015-01-05,Washington Wizards,99.73,39.07,83.4,0.47,6.2,15.7,0.39,15.4,20.9,0.72,10.9,32.63,43.53,25.03,7.43,5.13,14.47,21.83,105.72,103.4,93.39,0.54,63.92,7.87,8.44,0.51,13.44,25.62,0.19
2015-01-07,Washington Wizards,99.53,39.03,83.37,0.47,6.0,15.43,0.38,15.47,20.83,0.72,10.93,32.57,43.5,24.93,7.5,5.23,14.47,21.5,105.56,103.54,93.33,0.54,63.71,7.95,8.66,0.5,13.44,25.66,0.19
2015-01-09,Washington Wizards,99.7,39.2,82.87,0.47,6.03,15.4,0.38,15.27,20.77,0.72,11.0,32.53,43.53,25.07,7.57,5.13,14.6,21.2,106.1,103.77,93.31,0.54,63.75,8.05,8.52,0.51,13.62,25.94,0.19
2015-01-11,Washington Wizards,100.3,39.57,82.97,0.48,6.2,15.27,0.39,14.97,20.33,0.72,10.87,32.6,43.47,25.33,7.63,5.2,14.6,20.83,106.71,103.14,93.33,0.55,63.84,8.12,8.65,0.51,13.63,25.82,0.18
2015-01-13,Washington Wizards,100.03,39.47,82.8,0.48,6.3,15.57,0.4,14.8,20.07,0.72,10.7,32.43,43.13,25.4,7.53,5.3,14.8,20.53,106.46,104.25,93.3,0.55,64.18,8.01,8.8,0.52,13.83,25.53,0.18
2015-01-14,Washington Wizards,99.83,39.37,82.53,0.48,6.4,15.6,0.4,14.7,19.77,0.72,10.6,32.6,43.2,25.17,7.33,5.33,14.93,20.27,106.29,103.94,93.27,0.55,63.74,7.8,8.81,0.52,13.99,25.46,0.18
2015-01-16,Washington Wizards,100.07,39.3,82.33,0.48,6.47,15.77,0.41,15.0,20.07,0.73,10.63,32.67,43.3,25.1,7.3,5.2,15.03,20.53,106.52,104.14,93.28,0.55,63.69,7.77,8.63,0.52,14.09,25.67,0.18
2015-01-17,Washington Wizards,99.33,39.1,81.97,0.48,6.27,15.6,0.4,14.87,19.9,0.73,10.6,32.53,43.13,25.03,7.23,5.27,15.2,20.5,105.86,104.17,93.16,0.55,63.91,7.71,8.68,0.52,14.29,25.65,0.18
2015-01-19,Washington Wizards,99.6,39.07,81.73,0.48,6.3,15.8,0.4,15.17,20.5,0.73,10.7,32.57,43.27,25.0,7.13,5.27,15.07,20.3,106.35,104.79,92.99,0.55,63.88,7.61,8.59,0.52,14.18,25.89,0.19
2015-01-21,Washington Wizards,99.6,39.13,81.33,0.48,6.27,15.63,0.4,15.07,20.37,0.73,10.47,32.8,43.27,24.97,7.17,5.23,15.27,20.23,106.39,103.99,92.96,0.55,63.71,7.65,8.57,0.52,14.39,25.82,0.19
2015-01-24,Washington Wizards,99.63,39.2,81.87,0.48,6.2,15.97,0.39,15.03,20.27,0.73,10.37,33.27,43.63,24.9,7.37,5.23,15.0,20.07,106.04,103.57,93.01,0.55,63.42,7.83,8.54,0.52,14.14,25.42,0.19
2015-01-25,Washington Wizards,99.93,39.43,82.23,0.48,6.2,16.03,0.39,14.87,20.0,0.73,10.2,33.93,44.13,24.9,7.47,5.17,14.83,19.77,106.05,102.84,93.31,0.55,62.99,7.91,8.41,0.52,13.97,24.86,0.18
2015-01-27,Washington Wizards,101.07,39.87,82.7,0.48,6.17,16.1,0.39,15.17,20.37,0.73,10.13,34.13,44.27,25.17,7.33,4.93,14.97,20.07,106.48,103.33,93.67,0.55,63.01,7.72,8.04,0.52,13.98,24.7,0.19
2015-01-28,Washington Wizards,100.77,39.83,82.9,0.48,5.97,16.0,0.38,15.13,20.47,0.73,10.2,34.37,44.57,24.83,7.37,4.9,15.03,19.9,105.85,103.29,93.91,0.55,62.19,7.73,7.94,0.52,14.0,24.76,0.18
2015-01-31,Washington Wizards,100.33,39.57,82.73,0.48,6.03,15.97,0.38,15.17,20.6,0.73,10.3,34.17,44.47,24.17,7.23,4.9,15.1,19.93,105.47,103.73,93.86,0.55,60.92,7.6,7.93,0.52,14.07,24.91,0.19
2015-02-02,Washington Wizards,100.23,39.3,82.53,0.48,6.13,16.1,0.38,15.5,21.07,0.72,10.23,33.83,44.07,23.87,7.1,4.73,15.3,20.07,105.16,104.56,93.71,0.55,60.67,7.45,7.64,0.51,14.21,24.75,0.19
2015-02-04,Washington Wizards,100.07,39.27,82.13,0.48,5.97,15.7,0.38,15.57,21.0,0.73,10.03,33.73,43.77,23.8,7.17,4.57,15.07,20.17,105.36,104.65,93.32,0.55,60.53,7.54,7.42,0.52,14.08,24.52,0.19
2015-02-05,Washington Wizards,98.83,38.77,81.57,0.48,5.87,15.7,0.38,15.43,20.87,0.73,9.83,33.67,43.5,23.37,7.07,4.53,14.7,20.1,104.92,104.56,93.28,0.55,60.22,7.5,7.41,0.51,13.89,24.06,0.19
2015-02-07,Washington Wizards,98.7,38.57,81.67,0.47,5.87,15.63,0.38,15.7,21.13,0.74,9.87,33.5,43.37,23.17,6.97,4.53,14.8,20.53,104.59,104.55,93.45,0.54,60.01,7.38,7.5,0.51,13.95,24.01,0.2
2015-02-09,Washington Wizards,99.03,38.73,81.9,0.47,5.87,15.77,0.38,15.7,21.2,0.74,10.1,33.73,43.83,23.27,6.93,4.43,14.73,20.5,105.01,103.91,93.41,0.54,59.96,7.35,7.31,0.51,13.87,24.43,0.19
2015-02-11,Washington Wizards,99.13,38.47,81.67,0.47,5.97,16.17,0.37,16.23,21.7,0.74,10.2,34.03,44.23,23.43,6.8,4.23,14.97,20.27,105.12,103.77,93.4,0.54,60.86,7.21,6.98,0.51,14.05,24.79,0.2
2015-02-20,Washington Wizards,98.6,38.33,81.63,0.47,5.8,16.3,0.36,16.13,21.63,0.74,10.37,34.0,44.37,23.3,6.8,4.17,15.17,19.93,104.65,103.87,93.31,0.54,60.75,7.21,7.01,0.51,14.22,25.12,0.2
2015-02-22,Washington Wizards,98.07,38.3,81.87,0.47,5.73,16.37,0.36,15.73,21.07,0.74,10.33,34.27,44.6,23.23,6.83,4.3,15.47,20.13,103.76,104.35,93.6,0.54,60.63,7.23,7.24,0.5,14.47,25.0,0.2
2015-02-24,Washington Wizards,97.97,38.4,81.93,0.47,5.83,16.47,0.36,15.33,20.57,0.74,10.2,34.43,44.63,23.8,6.6,4.23,15.43,20.1,103.67,104.45,93.58,0.54,62.08,6.97,7.14,0.51,14.45,24.77,0.19
2015-02-25,Washington Wizards,98.5,38.53,81.6,0.47,5.83,16.77,0.35,15.6,20.73,0.75,10.27,34.5,44.77,23.87,6.5,4.2,16.03,20.2,104.03,104.76,93.76,0.54,62.06,6.86,7.09,0.51,14.96,25.2,0.19
2015-02-27,Washington Wizards,97.67,38.17,81.63,0.47,5.73,16.83,0.35,15.6,20.67,0.75,10.17,34.53,44.7,23.73,6.53,4.2,16.33,20.43,102.79,104.6,94.1,0.54,62.29,6.88,7.06,0.5,15.2,24.82,0.19
2015-02-28,Washington Wizards,97.0,37.67,81.73,0.46,5.7,16.97,0.34,15.97,21.07,0.76,10.3,34.5,44.8,23.47,6.3,4.23,16.17,20.47,102.18,104.71,94.03,0.53,62.44,6.65,7.17,0.5,15.04,24.81,0.2
2015-03-03,Washington Wizards,96.83,37.73,81.9,0.46,5.67,17.03,0.34,15.7,20.97,0.75,10.5,34.57,45.07,23.47,6.4,4.17,15.9,20.3,102.26,104.68,93.79,0.53,62.33,6.79,7.07,0.5,14.8,25.12,0.19
2015-03-06,Washington Wizards,97.0,37.8,82.23,0.46,5.8,17.37,0.34,15.6,20.7,0.76,10.5,34.27,44.77,23.5,6.57,4.43,15.5,20.2,102.59,104.27,93.63,0.53,62.3,6.98,7.66,0.5,14.45,25.01,0.19
2015-03-07,Washington Wizards,96.9,37.77,82.17,0.46,5.67,17.43,0.33,15.7,20.8,0.76,10.57,34.33,44.9,23.4,6.67,4.53,15.57,20.27,102.53,103.89,93.59,0.53,62.1,7.08,7.87,0.5,14.51,25.2,0.19
2015-03-09,Washington Wizards,96.67,37.47,82.13,0.46,5.83,17.9,0.33,15.9,21.1,0.76,10.73,34.77,45.5,23.27,6.77,4.43,15.83,20.3,102.05,103.28,93.78,0.53,62.22,7.18,7.72,0.49,14.73,25.38,0.2
2015-03-12,Washington Wizards,96.77,37.67,82.33,0.46,5.83,18.03,0.33,15.6,20.7,0.76,10.63,35.17,45.8,23.2,6.77,4.33,15.87,20.43,101.98,102.53,93.94,0.53,61.8,7.16,7.54,0.49,14.75,25.19,0.19
2015-03-14,Washington Wizards,96.97,37.7,82.47,0.46,5.73,18.07,0.32,15.83,21.03,0.76,10.67,35.07,45.73,23.1,6.83,4.37,15.8,20.8,101.99,102.22,94.11,0.53,61.49,7.21,7.57,0.49,14.66,25.34,0.19
2015-03-16,Washington Wizards,97.33,37.77,82.3,0.46,5.9,18.43,0.32,15.9,20.97,0.77,10.57,34.93,45.5,23.13,6.8,4.33,15.8,21.03,102.48,102.69,94.04,0.53,61.46,7.18,7.51,0.5,14.68,25.37,0.2
2015-03-18,Washington Wizards,97.87,37.93,82.5,0.46,5.97,18.17,0.33,16.03,21.33,0.76,10.5,35.13,45.63,23.13,6.8,4.23,15.37,21.07,103.08,101.89,94.02,0.53,61.18,7.18,7.32,0.5,14.27,25.15,0.2
2015-03-20,Washington Wizards,97.43,37.8,82.1,0.46,5.97,18.13,0.34,15.87,21.3,0.76,10.43,34.97,45.4,23.0,6.8,4.1,15.6,21.3,102.91,101.85,93.75,0.53,60.99,7.2,7.14,0.5,14.54,25.08,0.2
2015-03-22,Washington Wizards,97.23,37.7,82.37,0.46,6.0,18.27,0.33,15.83,21.23,0.76,10.37,34.8,45.17,22.93,6.87,4.03,15.4,21.03,102.5,102.13,93.92,0.53,61.01,7.26,6.99,0.5,14.35,24.71,0.19
2015-03-23,Washington Wizards,97.43,37.83,82.83,0.46,5.97,18.27,0.33,15.8,21.3,0.75,10.63,34.77,45.4,22.87,6.9,3.97,15.33,20.77,102.56,102.19,94.08,0.53,60.54,7.28,6.91,0.5,14.21,25.18,0.19
2015-03-25,Washington Wizards,96.67,37.4,82.97,0.45,5.9,18.1,0.33,15.97,21.27,0.76,10.37,34.67,45.03,22.6,6.83,3.87,15.3,20.77,101.48,102.54,94.31,0.52,60.47,7.19,6.76,0.49,14.17,24.5,0.19
2015-03-27,Washington Wizards,96.33,37.0,82.77,0.45,5.83,18.13,0.33,16.5,21.93,0.76,10.13,34.67,44.8,22.17,6.77,3.83,14.87,20.8,101.21,103.54,94.25,0.52,59.86,7.13,6.72,0.48,13.81,23.68,0.2
2015-03-29,Washington Wizards,96.57,37.2,83.2,0.45,5.9,17.97,0.33,16.27,21.8,0.75,10.27,35.0,45.27,22.23,6.8,4.03,15.03,21.0,101.08,103.27,94.3,0.52,59.74,7.13,6.96,0.48,13.89,23.78,0.2
2015-04-01,Washington Wizards,96.4,36.83,82.97,0.45,5.87,17.97,0.33,16.87,22.57,0.75,10.57,34.77,45.33,22.0,7.0,4.1,15.17,21.1,100.96,103.2,94.24,0.52,59.69,7.35,7.11,0.48,13.99,24.37,0.21
2015-04-03,Washington Wizards,96.03,36.7,82.5,0.45,5.87,17.9,0.33,16.77,22.53,0.75,10.53,34.7,45.23,22.13,7.07,4.17,15.17,20.87,101.01,102.84,94.21,0.52,60.18,7.44,7.25,0.48,14.06,24.49,0.21
2015-04-04,Washington Wizards,96.13,36.87,83.0,0.45,5.97,17.9,0.34,16.43,22.03,0.75,10.63,34.5,45.13,22.57,7.07,4.37,15.0,20.83,101.2,102.74,94.13,0.52,60.99,7.44,7.57,0.48,13.89,24.61,0.2
2015-04-08,Washington Wizards,95.93,36.9,82.7,0.45,5.97,18.03,0.33,16.17,21.6,0.75,10.33,34.47,44.8,22.93,7.3,4.27,15.13,20.9,101.09,102.03,94.04,0.52,61.93,7.7,7.4,0.48,14.07,24.12,0.2
2015-04-10,Washington Wizards,96.03,37.23,82.47,0.45,5.9,17.73,0.34,15.67,21.0,0.75,10.13,34.83,44.97,23.23,7.17,4.33,14.9,20.8,101.79,101.53,93.89,0.53,62.07,7.59,7.51,0.49,13.96,23.92,0.19
2015-04-12,Washington Wizards,95.77,37.2,82.5,0.45,5.87,17.73,0.33,15.5,20.93,0.75,10.37,34.83,45.2,23.37,7.03,4.37,15.2,20.73,101.48,102.43,93.9,0.53,62.54,7.44,7.54,0.49,14.2,24.35,0.19
2015-04-14,Washington Wizards,96.17,37.37,82.77,0.45,6.03,17.9,0.34,15.4,20.83,0.75,10.67,34.87,45.53,23.47,7.07,4.5,15.43,20.57,101.75,102.08,94.03,0.53,62.56,7.47,7.77,0.49,14.36,24.99,0.19
2015-04-15,Washington Wizards,96.43,37.43,83.43,0.45,6.1,18.37,0.33,15.47,20.83,0.75,10.8,35.47,46.27,23.53,7.27,4.4,15.43,20.43,101.51,101.7,93.97,0.52,62.64,7.64,7.53,0.49,14.29,25.14,0.19
2015-10-28,Washington Wizards,96.23,37.37,83.77,0.45,6.07,18.43,0.33,15.43,20.77,0.75,10.77,35.47,46.23,23.37,7.23,4.47,15.43,20.07,100.88,102.6,94.0,0.52,62.35,7.57,7.63,0.49,14.26,24.89,0.19
2015-10-30,Washington Wizards,95.97,37.37,84.0,0.45,6.07,18.53,0.33,15.17,20.7,0.74,10.83,35.27,46.1,23.1,7.27,4.67,15.3,20.07,100.43,102.69,94.17,0.52,61.54,7.59,7.88,0.49,14.13,24.67,0.19
2015-10-31,Washington Wizards,96.8,37.23,83.43,0.45,6.3,18.53,0.34,16.03,21.63,0.75,10.6,35.07,45.67,23.1,7.27,4.63,15.47,20.23,100.91,102.93,94.51,0.52,61.79,7.57,7.76,0.49,14.28,24.29,0.2
2015-11-04,Washington Wizards,97.5,37.23,83.57,0.45,6.47,18.73,0.35,16.57,22.2,0.75,10.57,35.1,45.67,22.93,7.33,4.5,15.5,20.53,101.31,102.26,94.8,0.53,61.35,7.61,7.5,0.49,14.26,24.26,0.2
2015-11-06,Washington Wizards,97.93,37.4,83.63,0.45,6.53,18.93,0.35,16.6,22.2,0.75,10.33,35.0,45.33,22.9,7.57,4.53,15.43,20.43,101.51,101.74,95.04,0.53,60.97,7.84,7.56,0.49,14.19,23.75,0.2
2015-11-07,Washington Wizards,97.63,37.2,83.93,0.45,6.63,19.17,0.35,16.6,22.27,0.75,10.37,34.97,45.33,22.9,7.77,4.67,15.37,20.67,101.04,101.66,95.24,0.52,61.27,8.02,7.75,0.49,14.09,23.56,0.2
2015-11-10,Washington Wizards,98.37,37.37,83.63,0.45,6.77,19.37,0.35,16.87,22.57,0.75,10.3,34.97,45.27,23.1,7.97,4.67,15.57,20.37,101.73,102.17,95.29,0.53,61.52,8.21,7.78,0.49,14.27,23.65,0.21
2015-11-14,Washington Wizards,99.03,37.63,83.77,0.45,6.8,19.6,0.35,16.97,22.7,0.75,10.27,34.67,44.93,23.0,8.1,4.67,15.4,20.27,102.29,103.27,95.41,0.53,60.79,8.34,7.69,0.49,14.12,23.57,0.21
2015-11-17,Washington Wizards,99.33,37.7,83.93,0.45,6.97,19.9,0.35,16.97,22.73,0.75,10.1,35.03,45.13,23.27,7.83,4.8,15.33,20.5,102.33,103.14,95.66,0.53,61.37,8.04,7.85,0.5,14.05,23.15,0.21
2015-11-21,Washington Wizards,100.1,37.77,83.47,0.46,7.1,19.9,0.36,17.47,23.47,0.75,9.97,35.27,45.23,23.33,7.77,4.53,15.37,20.37,103.12,102.72,95.69,0.54,61.44,7.96,7.3,0.5,14.09,23.02,0.22
2015-11-24,Washington Wizards,100.03,37.77,83.33,0.46,7.1,19.77,0.36,17.4,23.53,0.74,9.93,35.27,45.2,23.27,7.9,4.4,15.23,20.3,103.18,102.77,95.58,0.54,61.26,8.12,7.04,0.5,14.0,22.94,0.22
2015-11-25,Washington Wizards,100.73,38.0,83.4,0.46,7.23,19.93,0.36,17.5,23.6,0.75,9.8,35.1,44.9,23.53,7.9,4.33,15.37,20.27,103.52,103.45,95.95,0.54,61.59,8.08,6.93,0.5,14.08,22.72,0.22
2015-11-27,Washington Wizards,100.47,37.57,83.47,0.46,7.5,20.53,0.37,17.83,24.03,0.74,9.9,34.73,44.63,23.33,8.0,4.33,15.4,20.3,103.06,104.42,96.13,0.54,61.61,8.17,6.92,0.5,14.08,22.7,0.22
2015-11-28,Washington Wizards,99.5,37.13,83.6,0.45,7.5,20.57,0.37,17.73,23.73,0.74,10.0,34.77,44.77,23.03,7.87,4.3,15.67,20.13,102.01,105.17,96.19,0.53,61.5,8.03,6.86,0.49,14.28,22.63,0.22
2015-12-01,Washington Wizards,98.47,36.6,83.63,0.44,7.3,20.47,0.36,17.97,24.07,0.74,10.03,34.77,44.8,22.77,7.97,4.2,15.73,19.83,100.8,104.61,96.28,0.53,61.8,8.12,6.73,0.49,14.31,22.39,0.22
2015-12-02,Washington Wizards,98.2,36.53,83.67,0.44,7.3,21.0,0.35,17.83,23.73,0.75,9.9,34.77,44.67,22.7,8.03,4.23,15.93,20.03,100.25,103.96,96.52,0.53,61.74,8.18,6.82,0.49,14.5,22.06,0.22
2015-12-04,Washington Wizards,98.73,36.67,84.2,0.44,7.33,21.33,0.34,18.07,24.0,0.75,9.97,34.7,44.67,22.97,8.27,4.2,15.97,19.83,100.22,104.21,97.07,0.52,62.28,8.38,6.75,0.48,14.39,22.06,0.22
2015-12-06,Washington Wizards,99.07,36.77,84.07,0.44,7.47,21.57,0.35,18.07,24.07,0.75,10.2,34.63,44.83,22.7,8.37,4.2,16.43,20.0,100.55,103.96,97.08,0.53,61.43,8.48,6.75,0.49,14.76,22.8,0.22
2015-12-07,Washington Wizards,99.67,37.0,84.13,0.44,7.63,21.9,0.35,18.03,24.17,0.74,9.87,34.53,44.4,22.73,8.43,4.1,16.1,20.13,101.15,104.17,97.11,0.53,61.18,8.55,6.59,0.49,14.48,22.04,0.22
2015-12-09,Washington Wizards,100.93,37.63,84.5,0.45,7.83,22.13,0.36,17.83,23.87,0.74,10.1,34.27,44.37,23.0,8.5,4.1,16.1,20.27,102.54,104.08,97.07,0.53,60.99,8.62,6.61,0.5,14.46,22.65,0.22
2015-12-11,Washington Wizards,101.0,37.83,84.97,0.45,7.83,22.5,0.35,17.5,23.4,0.74,10.27,34.13,44.4,23.23,8.57,4.07,16.37,20.33,102.28,103.94,97.39,0.53,61.39,8.66,6.58,0.5,14.64,22.93,0.21
2015-12-12,Washington Wizards,100.83,37.7,83.87,0.45,7.93,22.57,0.36,17.5,23.37,0.75,9.9,33.2,43.1,23.3,8.6,3.8,16.17,20.03,102.98,104.8,97.18,0.54,61.75,8.77,6.27,0.5,14.6,22.59,0.21
